CaseID;Activity;Timestamp;Party_Names;Area_of_Law;EurLex_Link;EurLex_Country;ECLI;Activity_Party;Activity_group;Case_Category
C-647/21;Abstract;2025-03-06;D. K. (Dessaisissement d’un juge);Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62021CJ0647;PL;ECLI:EU:C:2025:143;;Abstracts;C
C-647/21;Judgment (OJ);2025-04-11;D. K. (Dessaisissement d’un juge);Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62021CJ0647;PL;;;Judgments;C
C-653/23;Request for a preliminary ruling;2023-11-06;TOODE;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0653;LV;;;Requests;C
C-653/23;Application (OJ);2023-12-22;TOODE;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0653;LV;;;Applications;C
C-653/23;Opinion;2025-03-13;TOODE;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CC0653;LV;ECLI:EU:C:2025:186;;Opinions;C
C-653/23;Judgment;2025-07-03;TOODE;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0653;LV;ECLI:EU:C:2025:517;;Judgments;C
C-653/23;Judgment (OJ);2025-08-25;TOODE;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0653;LV;;;Judgments;C
C-655/23;Request for a preliminary ruling;2023-11-07;Quirin Privatbank;Principles of Union law - Protection of personal data Principles of Union law - Protection of personal data;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0655;DE;;;Requests;C
C-655/23;Application (OJ);2024-02-02;Quirin Privatbank;Principles of Union law - Protection of personal data Principles of Union law - Protection of personal data;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0655;DE;;;Applications;C
C-655/23;Opinion;2025-03-20;Quirin Privatbank;Principles of Union law - Protection of personal data Principles of Union law - Protection of personal data;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CC0655;DE;ECLI:EU:C:2025:201;;Opinions;C
C-655/23;Judgment;2025-09-04;Quirin Privatbank;Principles of Union law - Protection of personal data Principles of Union law - Protection of personal data;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0655;DE;ECLI:EU:C:2025:655;;Judgments;C
C-655/23;Abstract;2025-09-04;Quirin Privatbank;Principles of Union law - Protection of personal data Principles of Union law - Protection of personal data;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0655;DE;ECLI:EU:C:2025:655;;Abstracts;C
C-656/23;Request for a preliminary ruling;2023-11-07;Karaman;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CO0656;;;;Requests;C
C-656/23;Application (OJ);2024-02-02;Karaman;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CO0656;;;;Applications;C
C-656/23;Opinion;2025-03-06;Karaman;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CC0656;;ECLI:EU:C:2025:158;;Opinions;C
C-656/23;Order;2025-06-12;Karaman;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CO0656;;ECLI:EU:C:2025:473;;Orders;C
C-656/24;Application (OJ);2024-12-13;Prefettura di Bari and ANAC;Fundamental rights - Charter of Fundamental Rights Fundamental rights - Charter of Fundamental Rights Freedom of movement for persons - Freedom of establishment;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CO0656;;;;Applications;C
C-656/24;Order;2025-04-28;Prefettura di Bari and ANAC;Fundamental rights - Charter of Fundamental Rights Fundamental rights - Charter of Fundamental Rights Freedom of movement for persons - Freedom of establishment;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CO0656;;ECLI:EU:C:2025:314;;Orders;C
C-656/24;Order (OJ);2025-07-21;Prefettura di Bari and ANAC;Fundamental rights - Charter of Fundamental Rights Fundamental rights - Charter of Fundamental Rights Freedom of movement for persons - Freedom of establishment;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CO0656;;;;Orders;C
C-657/23;Request for a preliminary ruling;2023-11-07;Ministerstvo zemědělství;Agriculture Agriculture;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0657;CS;;;Requests;C
C-657/23;Application (OJ);2024-01-12;Ministerstvo zemědělství;Agriculture Agriculture;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0657;CS;;;Applications;C
C-657/23;Statement of case or written observations;2024-02-19;Ministerstvo zemědělství;Agriculture Agriculture;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0657;CS;;;Statements;C
C-657/23;Statement of case or written observations;2024-02-19;Ministerstvo zemědělství;Agriculture Agriculture;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0657;CS;;;Statements;C
C-657/23;Statement of case or written observations;2024-02-20;Ministerstvo zemědělství;Agriculture Agriculture;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0657;CS;;;Statements;C
C-657/23;Statement of case or written observations;2024-02-20;Ministerstvo zemědělství;Agriculture Agriculture;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0657;CS;;;Statements;C
C-657/23;Judgment;2025-04-10;Ministerstvo zemědělství;Agriculture Agriculture;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0657;CS;ECLI:EU:C:2025:263;;Judgments;C
C-657/23;Judgment (OJ);2025-05-16;Ministerstvo zemědělství;Agriculture Agriculture;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0657;CS;;;Judgments;C
C-66/25;Application (OJ);2025-04-25;Banco Santander;Consumer protection Consumer protection Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0066;;;;Applications;C
C-66/25;Order;2025-06-17;Banco Santander;Consumer protection Consumer protection Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025CO0066;;ECLI:EU:C:2025:495;;Orders;C
C-662/23;Request for a preliminary ruling;2023-11-09;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Requests;C
C-662/23;Application (OJ);2024-01-26;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Applications;C
C-662/23;Statement of case or written observations;2024-02-15;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Statements;C
C-662/23;Statement of case or written observations;2024-02-16;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Statements;C
C-662/23;Statement of case or written observations;2024-02-20;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Statements;C
C-662/23;Statement of case or written observations;2024-02-22;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Statements;C
C-662/23;Statement of case or written observations;2024-02-23;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Statements;C
C-662/23;Statement of case or written observations;2024-02-27;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Statements;C
C-662/23;Opinion;2024-12-12;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CC0662;NL;ECLI:EU:C:2024:1028;;Opinions;C
C-662/23;Judgment;2025-05-08;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;ECLI:EU:C:2025:326;;Judgments;C
C-662/23;Abstract;2025-05-08;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;ECLI:EU:C:2025:326;;Abstracts;C
C-662/23;Judgment (OJ);2025-06-13;Zimir;area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - Border checks area of freedom, security and justice - Borders, asylum and immigration - asylum policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0662;NL;;;Judgments;C
C-665/23;Request for a preliminary ruling;2023-11-09;Veracash;Free movement of capital Free movement of capital Freedom of movement for persons - Freedom of establishment Internal market - Principles;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0665;FR;;;Requests;C
C-665/23;Application (OJ);2024-01-26;Veracash;Free movement of capital Free movement of capital Freedom of movement for persons - Freedom of establishment Internal market - Principles;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0665;FR;;;Applications;C
C-665/23;Opinion;2025-01-09;Veracash;Free movement of capital Free movement of capital Freedom of movement for persons - Freedom of establishment Internal market - Principles;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CC0665;FR;ECLI:EU:C:2025:8;;Opinions;C
C-665/23;Judgment;2025-08-01;Veracash;Free movement of capital Free movement of capital Freedom of movement for persons - Freedom of establishment Internal market - Principles;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0665;FR;ECLI:EU:C:2025:598;;Judgments;C
C-665/23;Abstract;2025-08-01;Veracash;Free movement of capital Free movement of capital Freedom of movement for persons - Freedom of establishment Internal market - Principles;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0665;FR;ECLI:EU:C:2025:598;;Abstracts;C
C-665/23;Judgment (OJ);2025-09-29;Veracash;Free movement of capital Free movement of capital Freedom of movement for persons - Freedom of establishment Internal market - Principles;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0665;FR;;;Judgments;C
C-666/23;Request for a preliminary ruling;2023-11-09;Volkswagen (Droit à réparation adéquate);Approximation of laws Approximation of laws Transport;;DE;;;Requests;C
C-666/23;Request for a preliminary ruling;2023-11-09;Volkswagen (Droit à réparation adéquate);Approximation of laws Approximation of laws Transport;;DE;;;Requests;C
C-666/23;Application (OJ);2024-02-02;Volkswagen (Droit à réparation adéquate);Approximation of laws Approximation of laws Transport;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0666;DE;;;Applications;C
C-666/23;Application (OJ);2024-02-02;Volkswagen (Droit à réparation adéquate);Approximation of laws Approximation of laws Transport;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0666;DE;;;Applications;C
C-666/23;Judgment;2025-08-01;Volkswagen (Droit à réparation adéquate);Approximation of laws Approximation of laws Transport;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0666;DE;ECLI:EU:C:2025:604;;Judgments;C
C-666/23;Judgment;2025-08-01;Volkswagen (Droit à réparation adéquate);Approximation of laws Approximation of laws Transport;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0666;DE;ECLI:EU:C:2025:604;;Judgments;C
C-666/23;Judgment (OJ);2025-09-29;Volkswagen (Droit à réparation adéquate);Approximation of laws Approximation of laws Transport;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0666;DE;;;Judgments;C
